Gene,scores,logfoldchanges,pvals,pvals_adj
,-3.2019205,-2.6248758,0.002483580423680392,0.02892435723856433
LOC101928009,-3.2151392,-1.4128218,0.0029074725448674016,0.03252395452353799
,-3.218488,-2.3531408,0.002366345918124741,0.027826181046166323
,-3.2206674,-1.226534,0.0024717576462670006,0.028807942589788867
PHEX,-3.2209687,-1.04039,0.003127917665277134,0.03442314662820577
FXYD3,-3.2220325,-1.1755347,0.0029070029279751842,0.03252395452353799
,-3.2299535,-1.7925279,0.002529371704604107,0.029320506549793308
PPEF1,-3.231785,-1.7962961,0.0024826149606337615,0.028920232933440374
SLC5A11,-3.2396848,-1.0122492,0.002875538941360264,0.03227357549203559
SUCLG2,-3.2406535,-1.0799016,0.002334329400644529,0.027559301461515032
SLC17A8,-3.2414699,-1.1667871,0.0029905122552126256,0.0332562678084964
ENDOV,-3.249063,-1.059447,0.002438695783638604,0.02849858050449283
EMSY,-3.255679,-1.0029519,0.002350536150510216,0.02772296526357188
SQSTM1,-3.2599044,-1.0263808,0.0022346511272080764,0.026742889166413472
OR4F5,-3.263749,1.3242116,0.002402740275894034,0.028149191241138946
DEFB131,-3.2726798,-1.7730782,0.0032212270933201425,0.03521988955084708
HEBP1,-3.2749379,-1.8934327,0.002043266606956831,0.024932113113838316
TSPAN8,-3.2917836,-3.4705555,0.0019677682476817054,0.02421541546727298
INHBE,-3.2945735,-1.1705421,0.0025534680608423634,0.029520262354415856
SLC40A1,-3.3048868,-1.4851333,0.002180055162684916,0.02621054245669446
SLC34A2,-3.308974,-2.2649438,0.002030594953878674,0.024814796635273827
SIGLEC5,-3.3107476,-1.1150655,0.0019306409943130572,0.023859151911694826
DDR2,-3.3164165,-1.8547066,0.0022000129306748444,0.026389504851680234
,-3.3239834,-1.1936153,0.0018223661127934512,0.022837264555740346
ORAI3,-3.3317924,-1.4983693,0.0020146005167772283,0.024642499135927216
SLC23A1,-3.3333182,-1.132399,0.0019995236447102817,0.024530981602777308
GDAP1L1,-3.3368258,-2.0695584,0.0022864673613407645,0.02712964922572048
MLXIPL,-3.3424022,-1.1330209,0.0024007374846984034,0.02813269462190423
MT1G,-3.3443222,-5.7996526,0.0018066224737434509,0.0227121683139467
LINC00926,-3.3507876,-1.0091413,0.0019009306325913765,0.023553516353064498
,-3.3569214,-1.3807254,0.0016890398803592614,0.021532777639848944
SCN3B,-3.3601034,-2.9896114,0.0026406908020033533,0.030307233852353812
PTGR1,-3.3651326,-1.5381026,0.0017326405254016225,0.02196891593009235
C17orf67,-3.383501,-2.088513,0.0026644198500909025,0.030517878266468314
LCN15,-3.398248,-1.5872395,0.0025223135995659503,0.029274555803401967
,-3.3992672,-1.0424111,0.002132920767819805,0.025825974600269138
FCER1A,-3.4011679,-1.8935217,0.00237674183909874,0.02792760213170494
LIPC,-3.4027774,-1.6673894,0.0019580267539119358,0.024115691655118964
,-3.4112153,-1.0590432,0.001380039722342437,0.018357095909008046
DNHD1,-3.4263134,-3.2869277,0.001525740500073949,0.019872875209947006
GULP1,-3.4400125,-1.2205473,0.0018257371019153154,0.022849244730240165
TMPRSS15,-3.4405453,-2.8629797,0.001260488958110915,0.017144896820400535
SLC4A7,-3.4497125,-1.6834035,0.0012665999692940777,0.01719341312694259
TCEA2,-3.45893,-2.7341206,0.0013381479035119597,0.01790054119019087
,-3.462093,-1.0831293,0.0013158052618048174,0.017708904557667285
ALDH1A1,-3.4625669,-2.05173,0.0013212099855467241,0.017756386587005363
,-3.4662004,-3.0548308,0.0011706240746995344,0.016260300881393977
HLF,-3.4670439,-1.70584,0.0015837656247785976,0.02044289233598939
MAGEA12,-3.4775088,-1.3399559,0.0014948543607501254,0.0195837926458062
,-3.4796474,-3.4146948,0.0019649247933933864,0.024194351171541107
SLC26A3,-3.4828794,-5.0848703,0.00110717715937592,0.015532986322240996
LINC00704,-3.4923913,-2.1211374,0.0015741474298866373,0.020346500673674085
SLC5A12,-3.4954855,-2.312253,0.0021023161052951995,0.025563524011486236
FAM25C,-3.4959419,-1.0467235,0.0016292379192584898,0.020898687160076295
CYP2J2,-3.512429,-1.5765821,0.001258333090107353,0.01712542102810948
TPT1,-3.5133817,-1.3228415,0.0012934907253285652,0.01746821745450141
NEDD9,-3.5174856,-1.00048,0.0013407530688764656,0.017927361625025146
NAT8B,-3.5229342,-1.7692015,0.000991681856126728,0.014259420537321313
FTL,-3.5370247,-2.704061,0.0009953525413309299,0.01428614765556502
THSD4,-3.5400524,-2.0372841,0.001188516453131209,0.016425693207209494
FAM131C,-3.5448873,-1.3798392,0.0010689122061377989,0.015095471818002006
UGT2B10,-3.5461397,-1.2532765,0.0012712510888152862,0.01723182672165752
SHBG,-3.5526607,-1.1818227,0.0010427991238705363,0.01480543161853045
SPTBN5,-3.5533457,-1.5660939,0.0014584019180413307,0.019196610889477248
UGT2A3,-3.5596194,-1.9444797,0.0009178507905645376,0.01338907411323977
MGLL,-3.56052,-1.0202436,0.0011007559859851474,0.01547042882620302
LRP1,-3.570121,-1.0216725,0.0011392318045965928,0.015897828607684666
ATP8A1,-3.580565,-1.0833303,0.0012461496892091101,0.01703061475851687
CDH17,-3.5836382,-1.8186764,0.0008786002115699739,0.012960380482925088
TMEM52,-3.6007042,-1.0128058,0.0011367070253198268,0.015871959636010933
ADCYAP1R1,-3.6075373,-1.8821508,0.0012513151237527698,0.017078679579932834
FAM27C,-3.6084204,-1.807263,0.0010990607797945115,0.0154574831898785
PSAP,-3.6121092,-1.0629324,0.0007958624928631299,0.011994223303560397
CNTFR,-3.6229692,-2.2075636,0.001509717443110713,0.019718443699955412
,-3.6239595,-1.21084,0.0007229371052667992,0.011111106445372472
EIF4A2,-3.6247518,-1.4039665,0.000743115323421544,0.011354830944800706
CHODL-AS1,-3.6282096,-2.1360104,0.0008563805856106497,0.012691978810614978
,-3.637925,-2.0856497,0.0013271285837482259,0.01780557910135488
NQO1,-3.6410265,-1.8777819,0.0007529037783126928,0.011467359639613187
XPNPEP2,-3.6419737,-1.3652778,0.0007063404632883736,0.010909189780209954
ASPDH,-3.6553397,-1.9204805,0.0011966174225533648,0.016503900993799427
RHOU,-3.6561852,-1.3722326,0.0006567494612001848,0.010291105253725452
FXYD3,-3.658593,-1.2305162,0.0006737558250291112,0.01049706733437353
FARP1,-3.671872,-1.3698438,0.0011179346732474362,0.01564678567672085
,-3.674272,-1.3969898,0.0007555197113233043,0.011499797613761761
TUSC3,-3.6775331,-1.2266058,0.0009207277642326248,0.013418628571334806
FAM25G,-3.6836503,-1.1549426,0.000994339189637775,0.014280268380143964
TMEM14C,-3.7036476,-1.0673782,0.0006634316501902486,0.010377220237498055
SDR16C5,-3.7064085,-1.9895523,0.0010377161290925725,0.014750972631905748
TMEM56,-3.7140143,-1.0839262,0.00064733931044152,0.010177361501846787
FAM134B,-3.7198806,-1.1634966,0.0008127334007182711,0.012188072352905359
LBH,-3.7216651,-3.0045755,0.0006395151014876414,0.010083559948065193
PLOD2,-3.7236278,-1.4478339,0.0008183769525879205,0.012247693292020486
FXYD3,-3.7272222,-1.1695793,0.0006738874478299703,0.01049706733437353
MT1H,-3.7303154,-2.1508133,0.0010233224487598456,0.01461664102762138
CYP19A1,-3.7432494,-2.4334667,0.0007119615090392488,0.010978084455058587
PSAP,-3.7437713,-1.070437,0.0005370441964287407,0.00879402900673397
ERICH5,-3.7442062,-1.0548007,0.0005918462811704184,0.009492241093081583
ABCB1,-3.7467432,-1.0208415,0.0005804065613371223,0.009359251092484165
ABCC3,-3.7468307,-1.0697882,0.0005972801067468107,0.009555389632056899
SLC4A4,-3.7502258,-1.1763908,0.0004932674555010786,0.008248498945701494
,-3.7558231,-1.2320322,0.0005228948678836398,0.008618637550865107
NCOA4,-3.7613747,-2.6667342,0.0004886672249169231,0.008200560627578887
SC5D,-3.7616022,-1.3426372,0.0007651748226347348,0.011620585982144912
ZNF765,-3.7632291,-1.4616125,0.0006398439487833277,0.010083559948065193
,-3.7665107,-2.3436036,0.0004743318407575441,0.008015045564838888
SEPP1,-3.779463,-3.2026424,0.0005215457258850839,0.008613656465750236
,-3.7851124,-1.2133789,0.000629377289777333,0.00995118698111507
RFNG,-3.7917566,-1.9221721,0.0009325295455374267,0.013544726807104406
HOXB6,-3.7964892,-1.717646,0.0009124058840644544,0.013313752361948532
MAL,-3.8084197,-2.9170704,0.000902312986823047,0.013223581309677164
EYA3,-3.8123367,1.305272,0.0004172857204957222,0.007183601011459655
GPA33,-3.8296723,-1.3346554,0.0004033055359142678,0.006998963678465248
ANGPTL4,-3.8303885,-1.5102283,0.0006612236081247205,0.010352214235671911
NPY6R,-3.8371227,-1.0519944,0.0005221273368766433,0.00861485337209184
,-3.8472443,-1.2035342,0.0005340207033094133,0.00877184632342306
ANO4,-3.852244,-1.9598576,0.0005005813423872391,0.008341317916277957
CYP4F2,-3.8646445,-1.4343435,0.00045766944656924687,0.007771345480564021
FTCD,-3.8654127,-2.8476696,0.0008394380333080441,0.012487828629466555
,-3.8659658,-4.8638525,0.00036994268337713586,0.006527742828244001
C2CD4C,-3.8688178,-2.0262473,0.0008150113167895867,0.012210089764269957
CES2,-3.876382,-1.0707924,0.0006145702635161259,0.009784453426359477
AKR1B10,-3.887528,-3.0390086,0.0003824344637942697,0.006708130210869676
,-3.888008,-1.0248662,0.0006493934845032852,0.010192719831253125
RETSAT,-3.8900845,-1.0782968,0.0004051495817933634,0.007025810581341145
BMF,-3.8974473,-1.4071413,0.00044849544917846036,0.007640249987139152
SEMA6C,-3.898239,-1.1061313,0.0004419670884888677,0.007550789835732345
HSD17B11,-3.8995183,-1.3228166,0.0003554261816850877,0.006323484910483808
KAZN,-3.9062726,-1.2818526,0.0004088758416144632,0.007069696432476393
MAMDC4,-3.9063673,-2.5770369,0.0007218440454295342,0.011097912335760473
C1orf115,-3.915583,-1.4013693,0.0003156758419507193,0.005757007345860709
CD36,-3.936227,-1.7876005,0.00027965623891167623,0.00524156010071104
,-3.9393916,-1.2443004,0.0003386547989398468,0.006075366922050562
SLC6A20,-3.9409802,-1.2067887,0.00046331270074196696,0.007841836827907058
,-3.9456973,-1.0179905,0.0003541201993422363,0.006302620116735581
TMEM198,-3.9534683,-2.1801655,0.0006386496877740001,0.010080947874382589
TPSG1,-3.9541132,-2.0894737,0.0005633339072554141,0.009132843437468086
BNIP3L,-3.9556289,-1.0045578,0.0005372540159054091,0.008794420667971346
SLC9A1,-3.9783206,-1.209969,0.0004128721541058643,0.007123173958528855
SCNN1B,-4.0003724,-1.435375,0.0004280396100410422,0.007344675310921866
PRDX5,-4.0088015,-1.0856334,0.00023677790007622918,0.004596328321258176
DHRS7C,-4.0131187,-1.8687572,0.0005604069301945485,0.009091622306829049
KRT80,-4.0191665,-1.3241996,0.0003957525063795561,0.006898254907626257
MT1H,-4.035247,-2.2077348,0.0004117466294947368,0.007108940803469896
,-4.040187,-1.1054659,0.00022911722567017778,0.00448999527538488
RIMKLA,-4.0411396,-1.0724396,0.0003822690491452861,0.006707715841215153
KRT222,-4.042695,-2.736519,0.0005230538484480885,0.008618637550865107
,-4.0448194,-1.4374002,0.00028326916250723337,0.005298779861893906
SLC10A2,-4.049484,-1.5483165,0.0002040409848151164,0.004105728144895241
HCRT,-4.0624323,-1.3172476,0.00034846524657903655,0.006218349837764799
CES2,-4.0687485,-3.0666633,0.00018477500473628087,0.0037922564638001037
GGTLC2,-4.0866394,-1.2492697,0.00020854905410803412,0.004176896741189149
,-4.100753,-1.0323402,0.0002772445748315116,0.005200479421710673
CFL2,-4.107797,-1.2459816,0.00036572121670932903,0.00646531150929306
AHCYL1,-4.1255593,-1.1705368,0.00015729701324164715,0.0033413784487753037
CYP4F2,-4.1352353,-1.1139067,0.00022189086850402836,0.004386540458136259
MAPRE3,-4.1370077,-1.4867055,0.00025696271760438787,0.004915541965916205
ENPP5,-4.140318,-1.8233873,0.00033513430317593423,0.00602592112517823
C3orf58,-4.146956,-1.0331137,0.0003084240300177862,0.005666481430426197
MXI1,-4.150629,-1.0304147,0.00018720191106030062,0.003825469030898333
CSF2,-4.1519012,-1.540206,0.00031714409828725724,0.005774636951762622
RASSF6,-4.1535773,-1.3134733,0.0001865324079219327,0.003818385383627378
CCDC183,-4.1578856,-2.0653694,0.0004065174061199567,0.00703973748503491
REEP1,-4.158536,-1.6686788,0.00029184708112715304,0.005423911757585282
HPGD,-4.173802,-1.6316748,0.000139934639556702,0.0030214002708849395
SLC29A1,-4.177253,-1.1161387,0.00020422181892208987,0.004107619722681677
AKR1C3,-4.1799893,-2.8104289,0.0001303332853991787,0.0028615259185456325
AKR1C4,-4.1909666,-1.067612,0.00023979280589474578,0.004641521386441382
PPP1CC,-4.1954803,-1.7805815,0.00012317683928741787,0.002735740251722947
APOA4,-4.2002544,-8.820871,0.00013327456528111379,0.002902897066515622
TMEM256,-4.2003236,-1.7229916,0.0002259937404575772,0.0044509100249069955
APOC3,-4.20451,-10.453022,0.00011946230386376858,0.0026722258343554895
,-4.2078686,-2.7896962,0.0003489352321833677,0.0062243887740944855
,-4.2103577,-4.646772,0.0001304130441664951,0.0028615259185456325
FAM134B,-4.210504,-1.1295437,0.0002303910208882212,0.004513088209175602
RNF138P1,-4.2113943,-7.901961,0.00013185985235195525,0.0028831525547205012
NCCRP1,-4.213554,-2.11308,0.00033424193976784155,0.0060144478678574665
SLC6A8,-4.214354,-1.3391578,0.0002555449123891399,0.0048923768394953625
UMOD,-4.2158604,-1.120773,0.00019097589337005037,0.0038891504897361055
PPP1R1A,-4.217775,-1.2401588,0.00015874783040443433,0.0033601268961711743
RHOD,-4.2202106,-1.2486937,0.00020609130492825996,0.004132994056286769
ACRBP,-4.235111,-1.775234,0.00011226233119642324,0.0025471434541530905
ANXA13,-4.243136,-1.5391375,0.0001582644028242145,0.0033545812753511166
,-4.243679,-2.311856,0.00034341662894646677,0.006142158966189227
ALDOB,-4.2529635,-5.6289344,0.00011666048472787359,0.002623031155428477
ECHDC2,-4.2580233,-1.194493,0.00014008977166780185,0.0030233699034163787
,-4.2584524,-5.6875567,0.0002701908733521082,0.005116861347345149
NCCRP1,-4.2631574,-2.4542868,0.0002966125491391695,0.005496220079172226
,-4.2704606,-2.194774,0.00013419943702563594,0.0029175426320642277
GRB10,-4.271018,-1.1987342,0.00015398564409503887,0.0032754491300377715
PRAMEF10,-4.274087,-1.613504,0.00019511848538028554,0.003959875670478407
ENTPD2,-4.2745037,-1.2496234,0.00020395371601378688,0.004105728144895241
,-4.275301,-1.5601397,0.00017846576079621595,0.0036948270223136053
CHP2,-4.2766104,-1.1860112,0.00010582199787944427,0.0024280969835320703
,-4.28037,-1.0685287,0.00019475720933851573,0.00395424004385286
BCR,-4.2916913,-1.3653377,0.00028160438429583986,0.005271807917642777
,-4.3037963,-1.2600638,0.00012617083876087891,0.00278523745649132
SLC22A17,-4.3063216,-1.8214029,0.0002616129926478145,0.004980332331263646
,-4.307849,-1.361373,0.00024817910152472755,0.004786224523371498
CRYZ,-4.3133807,-1.1672683,0.0001028355216390954,0.00237193565196523
FAM13A,-4.313933,-1.0928651,0.000130929980891135,0.00287020602688458
SERP2,-4.3142047,-1.0071,0.0001664889785411812,0.0034931457008974035
IRF5,-4.324308,-1.3191645,0.00016376655986485443,0.0034478436348583308
,-4.330124,-2.704445,0.0002747201356252281,0.005169528300296254
ANGPTL4,-4.3495417,-1.0415782,0.0001966444802304992,0.003987424100413299
SCTR,-4.3521786,-1.391375,8.814904712015364e-05,0.002100437901355338
DIRAS2,-4.352477,-1.5269144,0.00017423177432252153,0.003618253971850538
GOLIM4,-4.3542647,-1.0246515,0.00010211828171102156,0.0023576913386546107
SOAT2,-4.355519,-1.1639056,0.00015257431162060973,0.0032498122286520417
QKI,-4.35572,-1.2838433,0.00014911088264442696,0.0031932949412674994
,-4.3597794,-1.8315263,0.00020078013762420062,0.0040504503072870185
ACADM,-4.363349,-2.1947937,7.391728673079699e-05,0.0018403640651713461
PKLR,-4.3634872,-1.0815997,8.21527148282033e-05,0.001993024861732212
,-4.367467,-3.174371,9.871645731936359e-05,0.00229483019479466
,-4.371368,-1.0268334,0.00010072144920811543,0.002328851220766528
FBP1,-4.372654,-2.6359935,7.491585977346878e-05,0.0018574657118991026
PQLC2,-4.382252,-1.0948306,8.558350855948383e-05,0.002058311662137011
,-4.3851705,-1.1095338,9.843396180070663e-05,0.0022893881174562577
NPC1L1,-4.386781,-1.0540544,8.161120249387059e-05,0.001982938447035201
OAT,-4.3876567,-1.8836347,7.428628747276276e-05,0.0018466954290457108
,-4.3931017,-1.1228266,7.395379305157226e-05,0.0018403640651713461
STBD1,-4.3983936,-1.080225,8.106155410925394e-05,0.001975671787865263
MMP28,-4.404745,-1.3621317,6.339931878860643e-05,0.001621206256179786
TREH,-4.406872,-1.4430983,0.00013067931254336247,0.0028660390535414225
TMEM86B,-4.4076934,-1.8823545,0.00019995777867070735,0.004035581329170286
RUNDC3B,-4.4227695,-1.0049928,8.929683597727408e-05,0.002122796693254726
VPS35,-4.426741,-1.2872714,6.734836989532355e-05,0.0017011620134334854
ABCA3,-4.428956,-1.0900953,0.00010673898818422975,0.00244291306919756
,-4.429304,-1.3687819,0.00019937537301619428,0.004025544503319292
RNF128,-4.4389787,-1.2514292,0.00010451202940230898,0.0024047424975364934
CD36,-4.447856,-2.4949868,8.337428436070639e-05,0.0020164556596380047
,-4.452192,-4.3644223,0.00018497674306821902,0.003794750556950666
ACAA1,-4.4580793,-1.1178242,5.655910067023906e-05,0.0014823497924692517
GOLGA6A,-4.4613514,-2.128571,5.446849623477098e-05,0.001444361631938515
CYP4A11,-4.4641247,-1.4444801,5.26025928965666e-05,0.0014027456945647555
ROPN1B,-4.470738,-2.6343899,0.00019702971252437274,0.003990104713352098
ASPG,-4.488241,-2.4839332,0.00012067034713807284,0.002690175359123851
,-4.4923296,-1.1158406,6.863712228338868e-05,0.0017289756889564793
TSC22D4,-4.5120397,-2.5605912,0.00017551144779791512,0.0036400350990688168
EFNA1,-4.5236483,-1.2332885,8.157873337418367e-05,0.001982938447035201
KRT80,-4.528396,-2.5561066,9.11397500715313e-05,0.0021536204578591067
,-4.529008,-2.1088102,0.000126029312076723,0.002784712128170731
USP2,-4.5300183,-1.0456442,5.216070668591448e-05,0.0013954794076871076
SOAT2,-4.5329385,-1.4758097,9.32108455402964e-05,0.002193793766156618
PTPRA,-4.5335793,-1.6931019,0.0001575711646180696,0.0033456997686656274
SUSD2,-4.5362206,-1.657278,4.920621932212768e-05,0.0013416706728944636
MME,-4.5426383,-2.5760546,4.230892771095164e-05,0.0011773579077776408
GPR150,-4.547259,-1.7198396,0.00010828663585875169,0.0024675895388101957
,-4.547639,-1.4550519,8.649885346487272e-05,0.002069803369176901
TGIF1,-4.549948,-2.927552,0.0001609464310003008,0.0033990592907728705
PCK1,-4.550878,-1.5514867,7.755820530585679e-05,0.0019050083169284357
ENPP3,-4.555003,-1.2711066,4.520310313252388e-05,0.0012512716207667097
AKR1B15,-4.560023,-1.2596451,5.5523940256035944e-05,0.0014616978529172467
SHMT1,-4.560939,-1.3778208,6.260177765860502e-05,0.0016042807668990402
AADAC,-4.5621343,-1.5037562,3.8598643189081645e-05,0.0010980072239001116
CTSV,-4.563669,-1.3713347,8.998456577252334e-05,0.002136997918173073
SLC6A10P,-4.5824795,-1.539764,9.816816565822512e-05,0.0022865787359889985
REEP6,-4.595526,-1.1822371,3.497540423385481e-05,0.0010182039680559812
MAF,-4.596978,-1.1535704,4.958091072500537e-05,0.0013446247284098502
DGAT2,-4.5975704,-2.0217366,8.521123076542769e-05,0.002051444118992411
,-4.6001463,-4.5950346,9.596586667839677e-05,0.0022452310855365556
HACL1,-4.6055746,-1.9691521,3.404013194766187e-05,0.0009964953725544801
AGXT,-4.6099386,-1.0230204,4.1966580885080906e-05,0.0011712761309324617
,-4.6154304,-1.582989,0.0001144916999768485,0.0025865610557806932
,-4.6231003,-1.4014523,7.714502825850854e-05,0.0019007811728256581
ADM,-4.6242256,-1.1499156,9.460115595065759e-05,0.0022198893276576185
ASH1L,-4.6523633,-1.2838075,0.0001238258672375295,0.0027475751882766455
CDHR5,-4.6684127,-1.2596048,3.200757685346639e-05,0.0009505225600796826
ALDH1A1,-4.6812205,-2.0018747,2.6285789144561058e-05,0.0008106270059072686
CTSE,-4.686908,-1.345526,2.59971284134262e-05,0.0008033417745755135
SSUH2,-4.6935525,-1.2120751,3.806332472436787e-05,0.0010868956240295666
B3GAT1,-4.696213,-2.8111284,0.0001145701270355835,0.0025870973745452737
SEPP1,-4.71357,-1.4164565,4.91440165258748e-05,0.0013407473989559165
ANXA13,-4.724386,-2.1469371,3.833954611375486e-05,0.0010919499747160755
GOLIM4,-4.724502,-1.0446215,4.073245265747834e-05,0.0011477223110117236
UGT2B11,-4.7300777,-1.5010812,3.540127578311004e-05,0.0010269834314803083
ASAH2,-4.732452,-1.5427763,6.05625607859145e-05,0.0015590852462475009
VSIG10L,-4.735756,-1.2936823,2.4345429817948582e-05,0.0007617124658714905
EFNA1,-4.7414804,-1.9234881,3.736036494880779e-05,0.0010718052059631596
CMTM3,-4.770168,-1.2970045,8.09234257870344e-05,0.0019733219091274414
IGFL3,-4.770422,-2.0864482,8.000423131018368e-05,0.0019579721524008585
CDK20,-4.7905335,-1.3491429,4.8524931409763415e-05,0.001327655844951623
PGRMC2,-4.805498,-1.1398503,1.686325625134509e-05,0.0005710451420775821
MEGF10,-4.814189,-1.9931873,8.612028470562597e-05,0.0020638902667413496
,-4.8166027,-2.972946,2.4210220609665776e-05,0.0007589880095304565
PIWIL2,-4.8167048,-1.4659662,3.434170472160009e-05,0.0010024131182928017
DMTN,-4.819497,-1.5485075,5.620173282688003e-05,0.0014751151025514473
RAB17,-4.820425,-1.407083,2.4767686681041685e-05,0.0007728792571372288
CYB561,-4.8218727,-1.7753586,8.158918754704877e-05,0.001982938447035201
,-4.822062,-2.7664266,4.449305561532729e-05,0.001233059743406144
CYP2B7P,-4.8283367,-3.3106525,6.472440229653704e-05,0.0016436021762622562
C17orf78,-4.8289785,-1.2189845,2.8413226945847064e-05,0.0008612359284473195
TFPI,-4.831762,-1.1228786,2.7241923549072425e-05,0.0008325152954366727
SLC5A1,-4.8324137,-3.1481593,1.800942847805958e-05,0.0006008265395003981
TSPAN3,-4.835905,-1.1003932,2.1806928818131607e-05,0.0006989297978315392
,-4.8387575,-1.160216,2.7857748648861374e-05,0.0008487292348294289
RGS11,-4.848408,-1.1068381,4.205211835102436e-05,0.001172971440349003
CXorf57,-4.851051,-1.4877968,3.945035699594502e-05,0.001114195843825177
SMIM24,-4.8541684,-3.594473,1.4361778169284868e-05,0.0005066462638734969
,-4.85815,-1.0305226,2.116867953529862e-05,0.0006835677288575917
FAM213A,-4.8602405,-1.2132932,1.4733285005753431e-05,0.0005170530517560665
ACSF2,-4.873394,-1.0194646,3.15928690913262e-05,0.0009411611197124488
ASAH2,-4.873876,-1.6072567,3.886588904278771e-05,0.0011036186152143805
CEACAM6,-4.877237,-3.4796267,1.3342426569741419e-05,0.0004792636095176593
GLB1L,-4.878038,-1.202046,2.3422398956621347e-05,0.0007401759702343929
FAM213A,-4.8913918,-2.4735923,1.4152618765352452e-05,0.0005003870971095131
FAM135B,-4.893745,-1.9023482,3.9403432243435694e-05,0.0011140866479428517
ACADM,-4.895741,-1.3785993,1.3794488474069098e-05,0.0004906585460472081
NCKAP5,-4.902474,-1.370011,3.7980870413850376e-05,0.0010864902983210797
CBX3,-4.904086,-1.7069364,6.396656383795044e-05,0.001626917330904259
SMR3B,-4.9074507,-2.2796724,3.683052023332755e-05,0.0010598824299559917
FCGRT,-4.9102135,-1.0892551,1.2288938721901196e-05,0.00044945475447728475
TIMP2,-4.9179144,-1.2688556,3.135074354684571e-05,0.0009363065814208525
AKAP7,-4.921976,-1.0200828,1.7129509931874414e-05,0.0005779926721449236
HSD17B2,-4.937028,-2.7919507,1.1433918032488011e-05,0.00042557384764981145
MYL1,-4.94995,-1.5636562,3.8856033230036245e-05,0.0011036186152143805
,-4.9518113,-1.990308,5.993686473777202e-05,0.0015460377645309601
SYPL1,-4.9522614,-1.1521127,3.687755468974068e-05,0.0010598824299559917
NDRG1,-4.9606934,-1.7197127,1.3556786805223798e-05,0.00048622510492397436
PIWIL2,-4.96314,-1.3643012,1.5996005705399722e-05,0.0005483500303661918
,-4.9733634,-1.0477017,1.5778398412184974e-05,0.000543252324370622
ADH4,-4.9782777,-2.4561698,1.3200137692241919e-05,0.00047487369871246273
NAALADL1,-4.9797416,-1.1194564,1.3629129767866462e-05,0.00048700483826985135
RNF186,-4.9816494,-1.3247842,1.408082975328925e-05,0.0004982212514127558
RTN4R,-4.982377,-1.1054698,3.5293871527265824e-05,0.0010249522285698982
PRKCSH,-4.9845805,-1.0308911,2.2968982472822913e-05,0.0007292574857998882
AKR7A3,-4.9848623,-4.2259164,1.1062394868929675e-05,0.0004133718120572323
FAM189A1,-4.9894743,-1.2668872,2.849750275974603e-05,0.0008630802580379676
SI,-4.991645,-3.0258741,1.058165730752916e-05,0.0003991961420607101
PLOD2,-4.997852,-1.3797251,2.6788130823616722e-05,0.0008222183717910132
SYNE4,-5.0017614,-1.2378747,1.5959230730761324e-05,0.0005474860973024843
,-5.0022116,-3.481403,2.1830844091362002e-05,0.0006992225737508885
SI,-5.004649,-4.759298,8.722251080700778e-06,0.0003405069648327873
MERTK,-5.017228,-1.0084065,1.207865771327956e-05,0.0004429496592574544
EGLN3,-5.024366,-1.4790298,3.631981893486031e-05,0.0010478248709280935
PODNL1,-5.0309353,-1.9605813,2.5288651518817262e-05,0.000787577509809538
,-5.0330453,-1.6744912,1.4555772830897927e-05,0.000511941104290681
PCK1,-5.0372834,-1.5976244,1.32561842527682e-05,0.00047652759000433535
SPHK1,-5.038741,-1.3750058,2.127861162305217e-05,0.000686180831664437
,-5.0435257,-1.1453526,1.364383787150763e-05,0.00048713134957540483
,-5.0580535,-1.0418148,1.3787858002674538e-05,0.0004906585460472081
HYI,-5.0665116,-1.117348,1.795896228593956e-05,0.000600413165272751
RIMKLB,-5.079513,-1.365372,2.639932006322616e-05,0.0008125391244183734
ZP2,-5.0805697,-2.7512984,1.7610849627865152e-05,0.0005917020336260062
GUCA2B,-5.0856953,-2.4528477,3.195231581833034e-05,0.0009494775153377847
LEMD1,-5.0890837,-3.1893117,2.7774212420256053e-05,0.0008476868819129375
SPINK1,-5.108793,-4.0825443,1.5857393621092268e-05,0.0005455750691149177
PBXIP1,-5.108936,-1.0850202,1.3155420531330172e-05,0.00047398589419317324
TTC36,-5.1115513,-1.454171,1.2632696274857224e-05,0.0004586454049690489
FBXO17,-5.119626,-2.8566644,6.743593720906518e-06,0.0002766861996139849
ABTB1,-5.1197815,-1.0044287,1.2021314427787122e-05,0.0004418743757850236
NCKAP5,-5.1257405,-1.1495963,2.352396905073989e-05,0.0007423938651656785
,-5.1319385,-2.250772,1.184037009375045e-05,0.0004365801933164868
UGT2B11,-5.142791,-1.8672538,2.953168070986292e-05,0.0008926870411127701
SLC6A12,-5.1472745,-2.0774736,2.6971557213600083e-05,0.0008257536303906233
ASAH2B,-5.1474524,-1.338666,6.973556174001671e-06,0.00028506463848036566
FANCA,-5.1717367,-1.6996847,1.5104764600622665e-05,0.0005277914524368813
SLC39A4,-5.1874886,-1.0985894,6.9976928228105855e-06,0.000285625413605436
ASAH2B,-5.193352,-1.2949793,1.0000649895782329e-05,0.0003815328585643344
ACSF2,-5.1934304,-1.1104285,1.0798143253976128e-05,0.0004057408760252968
DIRAS2,-5.1988134,-1.8676587,1.3106594304468276e-05,0.000472947106606774
,-5.208789,-1.1728545,8.723750002691741e-06,0.0003405069648327873
,-5.2096615,-1.4834431,1.8161143100853735e-05,0.0006054610265483352
