Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of tumor necrosis factor production (GO:0032680)	1/124	4.260710e-02	5.536372e-02	0	0	2.692412e+01	8.496537e+01	HLA-E
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	1/124	4.260710e-02	5.536372e-02	0	0	2.692412e+01	8.496537e+01	STAT1
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	1/129	4.429197e-02	5.696715e-02	0	0	2.586589e+01	8.062272e+01	PSMB8
GO_Biological_Process_2021	positive regulation of canonical Wnt signaling pathway (GO:0090263)	1/130	4.462864e-02	5.696715e-02	0	0	2.566408e+01	7.979937e+01	PSMB8
GO_Biological_Process_2021	regulation of primary metabolic process (GO:0080090)	1/130	4.462864e-02	5.696715e-02	0	0	2.566408e+01	7.979937e+01	PSMB8
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	1/131	4.496521e-02	5.706111e-02	0	0	2.546538e+01	7.899022e+01	PSMB8
GO_Biological_Process_2021	defense response to virus (GO:0051607)	1/133	4.563803e-02	5.757822e-02	0	0	2.507702e+01	7.741311e+01	STAT1
GO_Biological_Process_2021	organic substance transport (GO:0071702)	1/136	4.664652e-02	5.851037e-02	0	0	2.451605e+01	7.514554e+01	TAP1
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	1/142	4.866074e-02	6.068609e-02	0	0	2.346572e+01	7.093412e+01	GBP1
GO_Biological_Process_2021	protein-DNA complex assembly (GO:0065004)	1/143	4.899609e-02	6.075515e-02	0	0	2.329930e+01	7.027102e+01	PSMB8
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	1/146	5.000153e-02	6.164961e-02	0	0	2.281379e+01	6.834332e+01	PSMB8
GO_Biological_Process_2021	regulation of G2/M transition of mitotic cell cycle (GO:0010389)	1/149	5.100605e-02	6.253285e-02	0	0	2.234797e+01	6.650334e+01	PSMB8
GO_Biological_Process_2021	response to cytokine (GO:0034097)	1/150	5.134069e-02	6.258950e-02	0	0	2.219687e+01	6.590853e+01	STAT1
GO_Biological_Process_2021	positive regulation of Wnt signaling pathway (GO:0030177)	1/153	5.234401e-02	6.345614e-02	0	0	2.175548e+01	6.417689e+01	PSMB8
GO_Biological_Process_2021	T cell receptor signaling pathway (GO:0050852)	1/158	5.401418e-02	6.511709e-02	0	0	2.105732e+01	6.145599e+01	PSMB8
GO_Biological_Process_2021	negative regulation of canonical Wnt signaling pathway (GO:0090090)	1/165	5.634817e-02	6.755554e-02	0	0	2.015142e+01	5.795963e+01	PSMB8
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	1/176	6.000591e-02	7.154551e-02	0	0	1.887429e+01	5.309926e+01	HLA-E
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	1/178	6.066965e-02	7.194160e-02	0	0	1.865913e+01	5.228871e+01	PSMB8
GO_Biological_Process_2021	regulation of immune response (GO:0050776)	1/179	6.100136e-02	7.194183e-02	0	0	1.855337e+01	5.189116e+01	HLA-E
GO_Biological_Process_2021	negative regulation of cytokine production (GO:0001818)	1/182	6.199591e-02	7.271953e-02	0	0	1.824309e+01	5.072833e+01	GBP1
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	1/185	6.298956e-02	7.348782e-02	0	0	1.794293e+01	4.960838e+01	PSMB8
GO_Biological_Process_2021	regulation of mitotic cell cycle phase transition (GO:1901990)	1/188	6.398230e-02	7.424684e-02	0	0	1.765241e+01	4.852909e+01	PSMB8
GO_Biological_Process_2021	negative regulation of Wnt signaling pathway (GO:0030178)	1/191	6.497415e-02	7.499675e-02	0	0	1.737105e+01	4.748839e+01	PSMB8
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	1/194	6.596509e-02	7.573769e-02	0	0	1.709845e+01	4.648434e+01	STAT1
GO_Biological_Process_2021	negative regulation of intracellular signal transduction (GO:1902532)	1/198	6.728494e-02	7.684649e-02	0	0	1.674788e+01	4.519951e+01	STAT1
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	1/203	6.893251e-02	7.831599e-02	0	0	1.632921e+01	4.367455e+01	STAT1
GO_Biological_Process_2021	proteasomal protein catabolic process (GO:0010498)	1/205	6.959084e-02	7.865215e-02	0	0	1.616748e+01	4.308832e+01	PSMB8
GO_Biological_Process_2021	regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	1/224	7.582510e-02	8.525412e-02	0	0	1.477578e+01	3.811157e+01	STAT1
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	1/238	8.039581e-02	8.992728e-02	0	0	1.389311e+01	3.502165e+01	GBP1
GO_Biological_Process_2021	regulation of canonical Wnt signaling pathway (GO:0060828)	1/253	8.527150e-02	9.489187e-02	0	0	1.305622e+01	3.214330e+01	PSMB8
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	1/267	8.980213e-02	9.942379e-02	0	0	1.236028e+01	2.979008e+01	PSMB8
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	1/276	9.270451e-02	1.021161e-01	0	0	1.195030e+01	2.842186e+01	PSMB8
GO_Biological_Process_2021	innate immune response (GO:0045087)	1/302	1.010446e-01	1.105327e-01	0	0	1.090365e+01	2.499328e+01	HLA-E
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	1/303	1.013641e-01	1.105327e-01	0	0	1.086700e+01	2.487495e+01	PSMB8
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	1/314	1.048717e-01	1.137858e-01	0	0	1.047923e+01	2.363085e+01	PSMB8
GO_Biological_Process_2021	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	1/321	1.070977e-01	1.156229e-01	0	0	1.024635e+01	2.289049e+01	PSMB8
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	1/335	1.115355e-01	1.198178e-01	0	0	9.809880e+00	2.151711e+01	HLA-E
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	1/345	1.146938e-01	1.226037e-01	0	0	9.519864e+00	2.061517e+01	PSMB8
GO_Biological_Process_2021	ubiquitin-dependent protein catabolic process (GO:0006511)	1/354	1.175280e-01	1.250175e-01	0	0	9.272899e+00	1.985401e+01	PSMB8
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	1/437	1.433011e-01	1.516895e-01	0	0	7.475917e+00	1.452427e+01	GBP1
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	1/474	1.545807e-01	1.628350e-01	0	0	6.878083e+00	1.284165e+01	STAT1
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	1/511	1.657328e-01	1.737392e-01	0	0	6.366993e+00	1.144390e+01	STAT1
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	1/525	1.699195e-01	1.772718e-01	0	0	6.192430e+00	1.097565e+01	PSMB8
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	1/684	2.162194e-01	2.244958e-01	0	0	4.712055e+00	7.216330e+00	STAT1
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	1/742	2.325484e-01	2.403000e-01	0	0	4.330184e+00	6.316253e+00	STAT1
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	1/764	2.386654e-01	2.454521e-01	0	0	4.200524e+00	6.018060e+00	STAT1
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	1/908	2.776817e-01	2.842308e-01	0	0	3.507166e+00	4.493661e+00	STAT1
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	1/948	2.882104e-01	2.936228e-01	0	0	3.351989e+00	4.170090e+00	STAT1
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	1/1025	3.081082e-01	3.124275e-01	0	0	3.087402e+00	3.634812e+00	PSMB8
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	1/1183	3.474491e-01	3.506812e-01	0	0	2.652425e+00	2.803977e+00	STAT1
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	1/2206	5.587860e-01	5.613730e-01	0	0	1.344520e+00	7.824954e-01	STAT1
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	1/2244	5.653407e-01	5.653407e-01	0	0	1.318918e+00	7.522143e-01	STAT1
