Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of T cell chemotaxis (GO:0010819)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	CCL5
GO_Biological_Process_2021	response to acidic pH (GO:0010447)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	AQP10
GO_Biological_Process_2021	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	HLA-E
GO_Biological_Process_2021	negative regulation of protein processing (GO:0010955)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	SERPINE2
GO_Biological_Process_2021	interleukin-27-mediated signaling pathway (GO:0070106)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	STAT1
GO_Biological_Process_2021	cellular response to ATP (GO:0071318)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	HSP90B1
GO_Biological_Process_2021	positive regulation of natural killer cell activation (GO:0032816)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	HLA-E
GO_Biological_Process_2021	macrophage migration (GO:1905517)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	CCL5
GO_Biological_Process_2021	regulation of lymphocyte activation (GO:0051249)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	CCL5
GO_Biological_Process_2021	endoplasmic reticulum to cytosol transport (GO:1903513)	1/15	1.785564e-02	5.387477e-02	0	0	6.199379e+01	2.495520e+02	HSP90B1
GO_Biological_Process_2021	defense response to bacterium (GO:0042742)	2/176	1.871732e-02	5.401850e-02	0	0	1.034587e+01	4.115905e+01	GBP4;HLA-E
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	HLA-E
GO_Biological_Process_2021	response to organophosphorus (GO:0046683)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	STAT1
GO_Biological_Process_2021	regulation of cholesterol storage (GO:0010885)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	APOB
GO_Biological_Process_2021	negative regulation of platelet activation (GO:0010544)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	SERPINE2
GO_Biological_Process_2021	sphingolipid catabolic process (GO:0030149)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	SMPDL3A
GO_Biological_Process_2021	regulation of interleukin-13 production (GO:0032656)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	HLA-E
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	CCL5
GO_Biological_Process_2021	dendritic cell chemotaxis (GO:0002407)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	CCL5
GO_Biological_Process_2021	eosinophil chemotaxis (GO:0048245)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	CCL5
GO_Biological_Process_2021	eosinophil migration (GO:0072677)	1/16	1.903509e-02	5.401850e-02	0	0	5.785797e+01	2.292027e+02	CCL5
GO_Biological_Process_2021	negative regulation of ATP metabolic process (GO:1903579)	1/17	2.021319e-02	5.559263e-02	0	0	5.423913e+01	2.116096e+02	FBP1
GO_Biological_Process_2021	response to purine-containing compound (GO:0014074)	1/17	2.021319e-02	5.559263e-02	0	0	5.423913e+01	2.116096e+02	STAT1
GO_Biological_Process_2021	retrograde protein transport, ER to cytosol (GO:0030970)	1/17	2.021319e-02	5.559263e-02	0	0	5.423913e+01	2.116096e+02	HSP90B1
GO_Biological_Process_2021	positive regulation of smooth muscle cell migration (GO:0014911)	1/17	2.021319e-02	5.559263e-02	0	0	5.423913e+01	2.116096e+02	CCL5
GO_Biological_Process_2021	positive regulation of transcription of Notch receptor target (GO:0007221)	1/17	2.021319e-02	5.559263e-02	0	0	5.423913e+01	2.116096e+02	STAT1
GO_Biological_Process_2021	positive regulation of cell adhesion mediated by integrin (GO:0033630)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	CCL5
GO_Biological_Process_2021	fluid transport (GO:0042044)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	AQP10
GO_Biological_Process_2021	regulation of adaptive immune response (GO:0002819)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	IRF1
GO_Biological_Process_2021	positive regulation of glial cell differentiation (GO:0045687)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	SERPINE2
GO_Biological_Process_2021	positive regulation of interleukin-4 production (GO:0032753)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	HLA-E
GO_Biological_Process_2021	positive regulation of lymphocyte chemotaxis (GO:0140131)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	CCL5
GO_Biological_Process_2021	positive regulation of macrophage derived foam cell differentiation (GO:0010744)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	APOB
GO_Biological_Process_2021	interleukin-6-mediated signaling pathway (GO:0070102)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	STAT1
GO_Biological_Process_2021	cellular response to pH (GO:0071467)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	AQP10
GO_Biological_Process_2021	dendritic cell migration (GO:0036336)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	CCL5
GO_Biological_Process_2021	water transport (GO:0006833)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	AQP10
GO_Biological_Process_2021	regulation of platelet aggregation (GO:0090330)	1/18	2.138993e-02	5.559263e-02	0	0	5.104604e+01	1.962636e+02	SERPINE2
GO_Biological_Process_2021	ethanol metabolic process (GO:0006067)	1/19	2.256531e-02	5.723086e-02	0	0	4.820773e+01	1.827720e+02	ADH4
GO_Biological_Process_2021	response to ATP (GO:0033198)	1/19	2.256531e-02	5.723086e-02	0	0	4.820773e+01	1.827720e+02	HSP90B1
GO_Biological_Process_2021	positive regulation of macrophage migration (GO:1905523)	1/19	2.256531e-02	5.723086e-02	0	0	4.820773e+01	1.827720e+02	CCL5
GO_Biological_Process_2021	positive regulation of monocyte chemotaxis (GO:0090026)	1/19	2.256531e-02	5.723086e-02	0	0	4.820773e+01	1.827720e+02	CCL5
GO_Biological_Process_2021	cellular response to copper ion (GO:0071280)	1/19	2.256531e-02	5.723086e-02	0	0	4.820773e+01	1.827720e+02	AOC1
GO_Biological_Process_2021	positive regulation of alpha-beta T cell activation (GO:0046635)	1/20	2.373934e-02	5.796817e-02	0	0	4.566819e+01	1.708274e+02	HLA-E
GO_Biological_Process_2021	regulation of smooth muscle cell migration (GO:0014910)	1/20	2.373934e-02	5.796817e-02	0	0	4.566819e+01	1.708274e+02	CCL5
GO_Biological_Process_2021	regulation of T cell migration (GO:2000404)	1/20	2.373934e-02	5.796817e-02	0	0	4.566819e+01	1.708274e+02	CCL5
GO_Biological_Process_2021	positive regulation of interferon-alpha production (GO:0032727)	1/20	2.373934e-02	5.796817e-02	0	0	4.566819e+01	1.708274e+02	STAT1
GO_Biological_Process_2021	positive regulation of natural killer cell mediated cytotoxicity (GO:0045954)	1/20	2.373934e-02	5.796817e-02	0	0	4.566819e+01	1.708274e+02	HLA-E
GO_Biological_Process_2021	regulation of granulocyte chemotaxis (GO:0071622)	1/20	2.373934e-02	5.796817e-02	0	0	4.566819e+01	1.708274e+02	CCL5
GO_Biological_Process_2021	cellular response to nitrogen compound (GO:1901699)	1/20	2.373934e-02	5.796817e-02	0	0	4.566819e+01	1.708274e+02	AOC1
GO_Biological_Process_2021	lipopolysaccharide-mediated signaling pathway (GO:0031663)	1/20	2.373934e-02	5.796817e-02	0	0	4.566819e+01	1.708274e+02	CCL5
GO_Biological_Process_2021	retinol metabolic process (GO:0042572)	1/21	2.491202e-02	5.891357e-02	0	0	4.338261e+01	1.601861e+02	ADH4
GO_Biological_Process_2021	positive regulation of lipid storage (GO:0010884)	1/21	2.491202e-02	5.891357e-02	0	0	4.338261e+01	1.601861e+02	APOB
GO_Biological_Process_2021	negative regulation of reproductive process (GO:2000242)	1/21	2.491202e-02	5.891357e-02	0	0	4.338261e+01	1.601861e+02	ARHGDIB
GO_Biological_Process_2021	cellular response to inorganic substance (GO:0071241)	1/21	2.491202e-02	5.891357e-02	0	0	4.338261e+01	1.601861e+02	AOC1
GO_Biological_Process_2021	negative regulation of small GTPase mediated signal transduction (GO:0051058)	1/21	2.491202e-02	5.891357e-02	0	0	4.338261e+01	1.601861e+02	FBP1
GO_Biological_Process_2021	sterol transport (GO:0015918)	1/21	2.491202e-02	5.891357e-02	0	0	4.338261e+01	1.601861e+02	APOB
GO_Biological_Process_2021	mitochondrial calcium ion transmembrane transport (GO:0006851)	1/21	2.491202e-02	5.891357e-02	0	0	4.338261e+01	1.601861e+02	SLC25A23
GO_Biological_Process_2021	positive regulation of peptidase activity (GO:0010952)	1/22	2.608336e-02	6.032494e-02	0	0	4.131470e+01	1.506523e+02	PSME1
GO_Biological_Process_2021	regulation of lipid storage (GO:0010883)	1/22	2.608336e-02	6.032494e-02	0	0	4.131470e+01	1.506523e+02	APOB
GO_Biological_Process_2021	regulation of macrophage chemotaxis (GO:0010758)	1/22	2.608336e-02	6.032494e-02	0	0	4.131470e+01	1.506523e+02	CCL5
GO_Biological_Process_2021	mitochondrial calcium ion homeostasis (GO:0051560)	1/22	2.608336e-02	6.032494e-02	0	0	4.131470e+01	1.506523e+02	SLC25A23
GO_Biological_Process_2021	positive regulation of translational initiation (GO:0045948)	1/22	2.608336e-02	6.032494e-02	0	0	4.131470e+01	1.506523e+02	CCL5
GO_Biological_Process_2021	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	1/23	2.725334e-02	6.140774e-02	0	0	3.943478e+01	1.420669e+02	CCL5
GO_Biological_Process_2021	response to copper ion (GO:0046688)	1/23	2.725334e-02	6.140774e-02	0	0	3.943478e+01	1.420669e+02	AOC1
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	1/23	2.725334e-02	6.140774e-02	0	0	3.943478e+01	1.420669e+02	HLA-E
GO_Biological_Process_2021	regulation of interferon-gamma-mediated signaling pathway (GO:0060334)	1/23	2.725334e-02	6.140774e-02	0	0	3.943478e+01	1.420669e+02	STAT1
GO_Biological_Process_2021	regulation of interleukin-4 production (GO:0032673)	1/23	2.725334e-02	6.140774e-02	0	0	3.943478e+01	1.420669e+02	HLA-E
GO_Biological_Process_2021	regulation of mononuclear cell migration (GO:0071675)	1/23	2.725334e-02	6.140774e-02	0	0	3.943478e+01	1.420669e+02	CCL5
GO_Biological_Process_2021	positive regulation of phospholipase activity (GO:0010518)	1/24	2.842197e-02	6.296007e-02	0	0	3.771834e+01	1.342996e+02	CCL5
GO_Biological_Process_2021	protein exit from endoplasmic reticulum (GO:0032527)	1/24	2.842197e-02	6.296007e-02	0	0	3.771834e+01	1.342996e+02	HSP90B1
GO_Biological_Process_2021	phospholipid catabolic process (GO:0009395)	1/24	2.842197e-02	6.296007e-02	0	0	3.771834e+01	1.342996e+02	SMPDL3A
GO_Biological_Process_2021	protein kinase B signaling (GO:0043491)	1/24	2.842197e-02	6.296007e-02	0	0	3.771834e+01	1.342996e+02	CCL5
GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	3/566	2.934432e-02	6.366543e-02	0	0	4.925907e+00	1.738183e+01	IRF1;ARHGDIB;FBP1
GO_Biological_Process_2021	regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	1/25	2.958927e-02	6.366543e-02	0	0	3.614493e+01	1.272426e+02	PSME1
GO_Biological_Process_2021	negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	2.958927e-02	6.366543e-02	0	0	3.614493e+01	1.272426e+02	FBP1
GO_Biological_Process_2021	receptor signaling pathway via STAT (GO:0097696)	1/25	2.958927e-02	6.366543e-02	0	0	3.614493e+01	1.272426e+02	STAT1
GO_Biological_Process_2021	regulation of interferon-alpha production (GO:0032647)	1/25	2.958927e-02	6.366543e-02	0	0	3.614493e+01	1.272426e+02	STAT1
GO_Biological_Process_2021	positive regulation of T cell migration (GO:2000406)	1/25	2.958927e-02	6.366543e-02	0	0	3.614493e+01	1.272426e+02	CCL5
GO_Biological_Process_2021	regulation of protein processing (GO:0070613)	1/25	2.958927e-02	6.366543e-02	0	0	3.614493e+01	1.272426e+02	SERPINE2
GO_Biological_Process_2021	regulation of regulatory T cell differentiation (GO:0045589)	1/26	3.075521e-02	6.537039e-02	0	0	3.469739e+01	1.208058e+02	IRF1
GO_Biological_Process_2021	cellular response to drug (GO:0035690)	1/26	3.075521e-02	6.537039e-02	0	0	3.469739e+01	1.208058e+02	FBP1
GO_Biological_Process_2021	regulation of monocyte chemotaxis (GO:0090025)	1/26	3.075521e-02	6.537039e-02	0	0	3.469739e+01	1.208058e+02	CCL5
GO_Biological_Process_2021	regulation of toll-like receptor signaling pathway (GO:0034121)	1/27	3.191982e-02	6.703161e-02	0	0	3.336120e+01	1.149136e+02	IRF1
GO_Biological_Process_2021	regulation of blood coagulation (GO:0030193)	1/27	3.191982e-02	6.703161e-02	0	0	3.336120e+01	1.149136e+02	SERPINE2
GO_Biological_Process_2021	positive regulation of erythrocyte differentiation (GO:0045648)	1/27	3.191982e-02	6.703161e-02	0	0	3.336120e+01	1.149136e+02	STAT1
GO_Biological_Process_2021	amide transport (GO:0042886)	1/28	3.308308e-02	6.732022e-02	0	0	3.212399e+01	1.095021e+02	TAP1
GO_Biological_Process_2021	positive regulation of defense response to virus by host (GO:0002230)	1/28	3.308308e-02	6.732022e-02	0	0	3.212399e+01	1.095021e+02	STAT1
GO_Biological_Process_2021	calcium ion import (GO:0070509)	1/28	3.308308e-02	6.732022e-02	0	0	3.212399e+01	1.095021e+02	SLC25A23
GO_Biological_Process_2021	cellular response to interleukin-6 (GO:0071354)	1/28	3.308308e-02	6.732022e-02	0	0	3.212399e+01	1.095021e+02	STAT1
GO_Biological_Process_2021	leukocyte cell-cell adhesion (GO:0007159)	1/28	3.308308e-02	6.732022e-02	0	0	3.212399e+01	1.095021e+02	CCL5
GO_Biological_Process_2021	regulation of immunoglobulin production (GO:0002637)	1/28	3.308308e-02	6.732022e-02	0	0	3.212399e+01	1.095021e+02	HLA-E
GO_Biological_Process_2021	cytosolic calcium ion transport (GO:0060401)	1/28	3.308308e-02	6.732022e-02	0	0	3.212399e+01	1.095021e+02	SLC25A23
GO_Biological_Process_2021	regulation of phosphatase activity (GO:0010921)	1/28	3.308308e-02	6.732022e-02	0	0	3.212399e+01	1.095021e+02	HSP90B1
GO_Biological_Process_2021	regulation of response to biotic stimulus (GO:0002831)	1/29	3.424500e-02	6.862071e-02	0	0	3.097516e+01	1.045168e+02	IRF1
GO_Biological_Process_2021	regulation of gluconeogenesis (GO:0006111)	1/29	3.424500e-02	6.862071e-02	0	0	3.097516e+01	1.045168e+02	FBP1
GO_Biological_Process_2021	negative regulation of wound healing (GO:0061045)	1/29	3.424500e-02	6.862071e-02	0	0	3.097516e+01	1.045168e+02	SERPINE2
GO_Biological_Process_2021	positive regulation of viral genome replication (GO:0045070)	1/29	3.424500e-02	6.862071e-02	0	0	3.097516e+01	1.045168e+02	CCL5
GO_Biological_Process_2021	positive regulation of endopeptidase activity (GO:0010950)	1/30	3.540559e-02	7.014315e-02	0	0	2.990555e+01	9.991101e+01	PSME1
GO_Biological_Process_2021	positive regulation of phosphate metabolic process (GO:0045937)	1/30	3.540559e-02	7.014315e-02	0	0	2.990555e+01	9.991101e+01	CCL5
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	3.540559e-02	7.014315e-02	0	0	2.990555e+01	9.991101e+01	HLA-E
GO_Biological_Process_2021	receptor signaling pathway via JAK-STAT (GO:0007259)	1/31	3.656484e-02	7.162888e-02	0	0	2.890725e+01	9.564449e+01	STAT1
GO_Biological_Process_2021	positive regulation of mononuclear cell migration (GO:0071677)	1/31	3.656484e-02	7.162888e-02	0	0	2.890725e+01	9.564449e+01	CCL5
GO_Biological_Process_2021	regulation of macrophage derived foam cell differentiation (GO:0010743)	1/31	3.656484e-02	7.162888e-02	0	0	2.890725e+01	9.564449e+01	APOB
GO_Biological_Process_2021	regulation of cellular biosynthetic process (GO:0031326)	1/32	3.772275e-02	7.307913e-02	0	0	2.797335e+01	9.168244e+01	CCL5
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via STAT (GO:1904894)	1/32	3.772275e-02	7.307913e-02	0	0	2.797335e+01	9.168244e+01	CCL5
GO_Biological_Process_2021	modulation by host of symbiont process (GO:0051851)	1/32	3.772275e-02	7.307913e-02	0	0	2.797335e+01	9.168244e+01	CCL5
GO_Biological_Process_2021	actin filament bundle assembly (GO:0051017)	1/33	3.887933e-02	7.422418e-02	0	0	2.709783e+01	8.799457e+01	HSP90B1
GO_Biological_Process_2021	positive regulation of cytokine production involved in immune response (GO:0002720)	1/33	3.887933e-02	7.422418e-02	0	0	2.709783e+01	8.799457e+01	HLA-E
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	1/33	3.887933e-02	7.422418e-02	0	0	2.709783e+01	8.799457e+01	CCL5
GO_Biological_Process_2021	primary alcohol metabolic process (GO:0034308)	1/33	3.887933e-02	7.422418e-02	0	0	2.709783e+01	8.799457e+01	ADH4
GO_Biological_Process_2021	regulation of glucose metabolic process (GO:0010906)	1/34	4.003458e-02	7.615273e-02	0	0	2.627536e+01	8.455442e+01	FBP1
GO_Biological_Process_2021	positive regulation of immunoglobulin production (GO:0002639)	1/35	4.118849e-02	7.750523e-02	0	0	2.550128e+01	8.133878e+01	HLA-E
GO_Biological_Process_2021	negative regulation of Ras protein signal transduction (GO:0046580)	1/35	4.118849e-02	7.750523e-02	0	0	2.550128e+01	8.133878e+01	FBP1
GO_Biological_Process_2021	cellular response to virus (GO:0098586)	1/35	4.118849e-02	7.750523e-02	0	0	2.550128e+01	8.133878e+01	CCL5
GO_Biological_Process_2021	regulation of cell cycle G1/S phase transition (GO:1902806)	1/36	4.234108e-02	7.882648e-02	0	0	2.477143e+01	7.832719e+01	PSME1
GO_Biological_Process_2021	positive regulation of interferon-beta production (GO:0032728)	1/36	4.234108e-02	7.882648e-02	0	0	2.477143e+01	7.832719e+01	IRF1
GO_Biological_Process_2021	regulation of defense response to virus by host (GO:0050691)	1/36	4.234108e-02	7.882648e-02	0	0	2.477143e+01	7.832719e+01	STAT1
GO_Biological_Process_2021	positive regulation of calcium ion transport (GO:0051928)	1/37	4.349234e-02	7.955916e-02	0	0	2.408213e+01	7.550157e+01	CCL5
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	1/37	4.349234e-02	7.955916e-02	0	0	2.408213e+01	7.550157e+01	ARHGDIB
GO_Biological_Process_2021	negative regulation of endothelial cell proliferation (GO:0001937)	1/37	4.349234e-02	7.955916e-02	0	0	2.408213e+01	7.550157e+01	STAT1
GO_Biological_Process_2021	regulation of erythrocyte differentiation (GO:0045646)	1/37	4.349234e-02	7.955916e-02	0	0	2.408213e+01	7.550157e+01	STAT1
GO_Biological_Process_2021	positive regulation of myeloid cell differentiation (GO:0045639)	1/37	4.349234e-02	7.955916e-02	0	0	2.408213e+01	7.550157e+01	STAT1
GO_Biological_Process_2021	response to cAMP (GO:0051591)	1/38	4.464228e-02	8.081791e-02	0	0	2.343008e+01	7.284586e+01	STAT1
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	4.464228e-02	8.081791e-02	0	0	2.343008e+01	7.284586e+01	HLA-E
GO_Biological_Process_2021	regulation of phosphoprotein phosphatase activity (GO:0043666)	1/38	4.464228e-02	8.081791e-02	0	0	2.343008e+01	7.284586e+01	HSP90B1
GO_Biological_Process_2021	response to peptide (GO:1901652)	1/39	4.579088e-02	8.232950e-02	0	0	2.281236e+01	7.034579e+01	STAT1
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	1/39	4.579088e-02	8.232950e-02	0	0	2.281236e+01	7.034579e+01	STAT1
GO_Biological_Process_2021	negative regulation of blood coagulation (GO:0030195)	1/40	4.693817e-02	8.353403e-02	0	0	2.222631e+01	6.798859e+01	SERPINE2
GO_Biological_Process_2021	negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/40	4.693817e-02	8.353403e-02	0	0	2.222631e+01	6.798859e+01	STAT1
GO_Biological_Process_2021	lymphocyte migration (GO:0072676)	1/40	4.693817e-02	8.353403e-02	0	0	2.222631e+01	6.798859e+01	CCL5
GO_Biological_Process_2021	epithelial cell migration (GO:0010631)	1/41	4.808413e-02	8.442866e-02	0	0	2.166957e+01	6.576286e+01	STAT1
GO_Biological_Process_2021	gluconeogenesis (GO:0006094)	1/41	4.808413e-02	8.442866e-02	0	0	2.166957e+01	6.576286e+01	FBP1
GO_Biological_Process_2021	hexose metabolic process (GO:0019318)	1/41	4.808413e-02	8.442866e-02	0	0	2.166957e+01	6.576286e+01	FBP1
GO_Biological_Process_2021	regulation of protein dephosphorylation (GO:0035304)	1/41	4.808413e-02	8.442866e-02	0	0	2.166957e+01	6.576286e+01	HSP90B1
GO_Biological_Process_2021	monocyte chemotaxis (GO:0002548)	1/42	4.922878e-02	8.615036e-02	0	0	2.113998e+01	6.365833e+01	CCL5
GO_Biological_Process_2021	negative regulation of proteolysis (GO:0045861)	1/43	5.037210e-02	8.785831e-02	0	0	2.063561e+01	6.166576e+01	SERPINE2
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	2/303	5.072587e-02	8.818239e-02	0	0	5.942314e+00	1.771593e+01	CCL5;PSME1
GO_Biological_Process_2021	positive regulation of biosynthetic process (GO:0009891)	1/44	5.151411e-02	8.838204e-02	0	0	2.015470e+01	5.977682e+01	CCL5
GO_Biological_Process_2021	antibacterial humoral response (GO:0019731)	1/44	5.151411e-02	8.838204e-02	0	0	2.015470e+01	5.977682e+01	HLA-E
GO_Biological_Process_2021	hexose biosynthetic process (GO:0019319)	1/44	5.151411e-02	8.838204e-02	0	0	2.015470e+01	5.977682e+01	FBP1
GO_Biological_Process_2021	lymphocyte chemotaxis (GO:0048247)	1/44	5.151411e-02	8.838204e-02	0	0	2.015470e+01	5.977682e+01	CCL5
GO_Biological_Process_2021	regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	1/45	5.265480e-02	8.975249e-02	0	0	1.969565e+01	5.798396e+01	CCL5
GO_Biological_Process_2021	positive regulation of response to biotic stimulus (GO:0002833)	1/45	5.265480e-02	8.975249e-02	0	0	1.969565e+01	5.798396e+01	CCL5
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	1/47	5.493223e-02	9.303039e-02	0	0	1.883743e+01	5.465972e+01	CCL5
GO_Biological_Process_2021	regulation of T cell activation (GO:0050863)	1/47	5.493223e-02	9.303039e-02	0	0	1.883743e+01	5.465972e+01	CCL5
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	1/48	5.606898e-02	9.458194e-02	0	0	1.843571e+01	5.311645e+01	PRAP1
GO_Biological_Process_2021	proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	2/321	5.620869e-02	9.458194e-02	0	0	5.601881e+00	1.612604e+01	PSME1;HSP90B1
GO_Biological_Process_2021	cellular response to oxygen-containing compound (GO:1901701)	2/323	5.683051e-02	9.473919e-02	0	0	5.566412e+00	1.596270e+01	AOC1;HSP90B1
GO_Biological_Process_2021	negative regulation of catabolic process (GO:0009895)	1/49	5.720442e-02	9.473919e-02	0	0	1.805072e+01	5.164536e+01	FBP1
GO_Biological_Process_2021	secondary alcohol metabolic process (GO:1902652)	1/49	5.720442e-02	9.473919e-02	0	0	1.805072e+01	5.164536e+01	APOB
GO_Biological_Process_2021	cellular response to mechanical stimulus (GO:0071260)	1/49	5.720442e-02	9.473919e-02	0	0	1.805072e+01	5.164536e+01	IRF1
GO_Biological_Process_2021	regulation of interferon-beta production (GO:0032648)	1/49	5.720442e-02	9.473919e-02	0	0	1.805072e+01	5.164536e+01	IRF1
GO_Biological_Process_2021	regulation of apoptotic process (GO:0042981)	3/742	5.771967e-02	9.529190e-02	0	0	3.718732e+00	1.060641e+01	STAT1;PRAP1;HSP90B1
GO_Biological_Process_2021	positive regulation of ion transport (GO:0043270)	1/50	5.833855e-02	9.601173e-02	0	0	1.768146e+01	5.024172e+01	CCL5
GO_Biological_Process_2021	blood circulation (GO:0008015)	1/51	5.947138e-02	9.666400e-02	0	0	1.732696e+01	4.890118e+01	STAT1
GO_Biological_Process_2021	regulation of cellular amine metabolic process (GO:0033238)	1/51	5.947138e-02	9.666400e-02	0	0	1.732696e+01	4.890118e+01	PSME1
GO_Biological_Process_2021	regulation of interleukin-12 production (GO:0032655)	1/51	5.947138e-02	9.666400e-02	0	0	1.732696e+01	4.890118e+01	HLA-B
GO_Biological_Process_2021	cholesterol transport (GO:0030301)	1/51	5.947138e-02	9.666400e-02	0	0	1.732696e+01	4.890118e+01	APOB
GO_Biological_Process_2021	response to peptide hormone (GO:0043434)	1/52	6.060289e-02	9.761261e-02	0	0	1.698636e+01	4.761978e+01	STAT1
GO_Biological_Process_2021	protein homotetramerization (GO:0051289)	1/52	6.060289e-02	9.761261e-02	0	0	1.698636e+01	4.761978e+01	AQP10
GO_Biological_Process_2021	positive regulation of cytokine production (GO:0001819)	2/335	6.061278e-02	9.761261e-02	0	0	5.362544e+00	1.503255e+01	IRF1;HLA-E
GO_Biological_Process_2021	regulation of proteolysis (GO:0030162)	1/54	6.286202e-02	9.970561e-02	0	0	1.634372e+01	4.522003e+01	SERPINE2
GO_Biological_Process_2021	regulation of cellular amino acid metabolic process (GO:0006521)	1/54	6.286202e-02	9.970561e-02	0	0	1.634372e+01	4.522003e+01	PSME1
GO_Biological_Process_2021	positive regulation of leukocyte chemotaxis (GO:0002690)	1/54	6.286202e-02	9.970561e-02	0	0	1.634372e+01	4.522003e+01	CCL5
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	1/54	6.286202e-02	9.970561e-02	0	0	1.634372e+01	4.522003e+01	CCL5
GO_Biological_Process_2021	regulation of proteasomal protein catabolic process (GO:0061136)	1/54	6.286202e-02	9.970561e-02	0	0	1.634372e+01	4.522003e+01	PSME1
GO_Biological_Process_2021	triglyceride metabolic process (GO:0006641)	1/55	6.398962e-02	1.011884e-01	0	0	1.604026e+01	4.409522e+01	APOB
GO_Biological_Process_2021	Rho protein signal transduction (GO:0007266)	1/56	6.511593e-02	1.020474e-01	0	0	1.574783e+01	4.301654e+01	ARHGDIB
GO_Biological_Process_2021	chemokine-mediated signaling pathway (GO:0070098)	1/56	6.511593e-02	1.020474e-01	0	0	1.574783e+01	4.301654e+01	CCL5
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	1/56	6.511593e-02	1.020474e-01	0	0	1.574783e+01	4.301654e+01	PRAP1
GO_Biological_Process_2021	negative regulation of cell cycle G2/M phase transition (GO:1902750)	1/57	6.624094e-02	1.031943e-01	0	0	1.546584e+01	4.198135e+01	PSME1
GO_Biological_Process_2021	renal system development (GO:0072001)	1/57	6.624094e-02	1.031943e-01	0	0	1.546584e+01	4.198135e+01	STAT1
